Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
67589.05,6.21,6.06,2.34,33203.38,1071109.917,"385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
77300.03,5.26,6.94,4.49,29499.04,1118047.991,"039 Chan Meadows
South Amandahaven, TN 78068"
65382.89,5.40,7.65,6.08,41723.05,1165253.033,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
71145.21,6.15,6.77,2.31,35642.53,1280910.19,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
61053.04,5.79,5.69,2.02,40675.77,841122.8824,"8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
65125.95,5.93,7.06,4.19,37642.79,1228810.745,"90043 White Lane Apt. 673
Williamburgh, DE 67265"
51949.30,6.21,8.05,5.28,35336.06,1086072.071,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
75897.99,5.32,6.77,3.33,34162.67,1204372.295,"17853 Michael Motorway
Danielfurt, MH 28095"
71468.35,6.16,6.36,3.35,43269.03,1345004.12,"48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
53287.99,5.76,7.16,3.32,45152.01,1116902.345,"0205 Rose Crescent
East Ritaside, MD 10967"
61503.04,5.13,7.02,3.12,37650.87,822431.7303,"18941 Ray Ports
East Nicoleland, OR 67363"
68896.05,6.39,8.37,4.47,28394.61,1360623.694,"1515 Watson Fort
Christopherberg, MP 90562"
91159.42,6.54,7.37,3.01,54861.09,2298379.487,"170 Smith Wall
South Christopherhaven, AZ 87521"
63375.35,6.67,7.88,3.41,45633.19,1400498.268,"064 Kaufman River
Danielburgh, CO 09090"
59695.57,5.45,6.03,2.04,20702.80,566848.7321,"295 Angela Harbors
East Patriciaburgh, GA 95388"
63183.89,5.57,7.54,5.08,58691.20,1367586.278,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
61177.81,7.00,7.09,5.13,26396.29,1113373.52,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
58642.31,5.21,6.28,3.42,35131.58,721974.5515,"6163 Michael Orchard
Gallagherborough, GA 48395"
53112.28,5.14,6.33,4.25,40367.38,685503.9903,"4158 Drew Plains Apt. 975
Ericaview, MP 60784"
40366.62,4.90,7.62,5.07,16349.37,152071.8747,"503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
62207.48,7.30,7.00,5.38,34317.54,1280431.574,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
57477.95,5.41,7.21,6.35,23649.97,568703.1838,"2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
55630.49,6.28,8.93,6.00,38943.10,1200764.844,"3407 Preston Pine
East Mark, NY 86626-3319"
72399.31,6.74,7.55,6.15,41662.00,1607161.637,"719 Raymond Route
West Diane, ME 60200-7803"
89868.89,4.50,7.23,5.45,30101.72,1421715.415,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
59801.49,4.21,4.95,2.03,33534.93,311111.2006,"47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
61957.15,7.84,7.47,4.19,38448.49,1338044.383,"791 Noble Port
Michaelland, OK 69198"
71123.43,6.69,6.17,3.43,44020.14,1417870.983,"143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
55202.71,4.38,8.26,3.40,28424.95,796389.438,"690 Lozano Inlet
Michelleville, AL 07048-6472"
79298.12,7.19,5.34,3.44,15753.27,1310207.133,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
65070.57,7.14,5.58,4.30,24852.57,994897.7278,"Unit 9227 Box 8732
DPO AE 73770"
68494.98,7.23,7.27,5.46,13998.57,1202987.829,"530 Johnson Circles
Cathyborough, MN 30306"
55702.21,5.55,5.65,3.08,40087.80,768751.9005,"029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
57233.61,7.89,6.04,2.27,37374.92,1211655.305,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
85313.89,6.03,6.63,4.21,23974.44,1540418.222,"85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
60224.65,4.68,5.43,3.23,42182.86,712228.4243,"97544 Williams Unions Suite 893
South Harry, ME 21119"
73873.82,6.79,6.63,3.17,33336.33,1525533.407,"844 Hanson Points
East Lisa, ME 83883"
63149.49,7.16,5.52,2.04,37578.85,1034218.402,"171 Rocha Via
Cassandrafort, RI 90064-6234"
58593.79,4.66,6.33,2.04,39287.53,874103.6606,"2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
73839.87,6.45,8.27,4.19,47602.51,1912825.285,"75441 Ritter Corners
North Roberttown, UT 52401-4300"
75984.83,6.73,7.89,4.31,42248.69,1754770.59,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
82145.37,6.54,6.88,4.23,25736.10,1340066.913,"885 Veronica Stravenue
Wilsonland, FM 77249-8036"
69017.18,5.78,5.78,3.11,55830.75,1446756.863,"42822 Billy Lights
Tranchester, TX 45052"
75429.18,6.82,7.57,5.48,36769.25,1592768.242,"39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
69513.54,4.12,7.64,6.08,14054.05,660364.9813,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
57782.42,5.16,6.33,2.46,33426.85,861321.5807,"Unit 2107 Box 1980
DPO AA 76733"
74372.14,6.56,8.18,6.35,34321.96,1648246.774,"111 Wilson Cape Suite 484
Hernandezton, VI 53808"
63522.12,5.54,6.95,2.04,31995.53,977135.8857,"720 Vasquez Crest
Roberthaven, OK 57313"
61193.71,7.65,9.09,3.21,33196.06,1591934.19,"518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
60316.79,4.31,5.56,4.12,33831.89,695386.331,"126 Kim Mount Apt. 763
Mariemouth, TN 60875"
58469.91,5.41,4.81,2.26,33547.98,568977.0728,"43340 Thomas Mission Suite 671
Longport, VT 28226"
75179.90,4.60,7.20,5.13,23978.09,935590.8043,"38138 Carter Shores
Lake Felicia, OK 96739-7550"
56186.96,3.99,8.96,5.20,41855.65,984311.7745,"569 Jeremy Orchard
New Randy, RI 27359-4665"
73225.07,5.93,6.87,2.30,61830.54,1796245.808,"81623 Jenna Brook
Davidfort, PR 76020"
74338.93,5.08,5.19,4.07,18057.17,720080.2321,"6548 Christopher Pike
West Adammouth, NJ 07199"
52188.12,5.64,5.81,4.03,42495.75,783808.4025,"56449 Walters Forks
Port Juliaburgh, DE 80081"
83311.10,6.69,8.30,3.16,30386.37,1598615.974,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
72288.68,6.60,7.98,5.11,39146.92,1564125.238,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
54866.22,6.99,7.29,3.46,35192.84,929480.6299,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
85759.66,4.79,8.97,6.22,25897.76,1414495.343,"222 Kevin Walks
North Robertoton, FL 87877"
59453.34,6.29,7.48,6.08,29697.64,837668.1026,"809 May Mills
Yoderburgh, NH 42375-8927"
69878.77,7.22,6.25,4.02,26814.17,1197515.454,"48635 Burch Pine
Lake Ellen, KY 06268"
59243.30,6.73,7.06,4.26,51405.35,1232004.83,"63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
57853.33,6.50,7.32,4.36,47688.23,1285933.408,"507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
66643.31,6.39,7.70,4.41,30971.16,1361521.983,"475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
69248.30,5.96,5.65,2.21,35990.10,1090826.374,"1249 Rodriguez Skyway
East Laura, UT 81039"
75129.72,6.29,7.45,3.37,41620.29,1475319.699,"9699 Gilbert Trail
Port Marymouth, VT 17881"
76210.00,7.01,5.46,4.22,22721.65,1066659.383,"3283 Wu Greens
West Michelleton, AS 48620"
69342.38,6.07,8.02,3.43,21641.97,1117432.98,"814 King Fords
Ortizton, WY 09795"
77630.96,6.81,6.83,2.29,31739.89,1420283.559,"003 Steven Port Apt. 012
North Michaelbury, UT 27451-2671"
68929.16,7.59,6.89,3.24,172.61,840272.8649,"178 John Fork Apt. 779
East James, VT 90132"
70990.80,6.01,4.65,2.46,30904.25,1024907.94,"USNS Fuentes
FPO AE 40375"
55860.68,7.75,9.02,5.12,40335.22,1494241.226,"4458 Cabrera Plains Apt. 502
Mezamouth, MP 58250"
56380.99,5.71,6.65,4.37,43994.24,1125880.487,"3167 George Knolls Apt. 993
East Loriside, DC 16819-7638"
64306.34,4.81,7.88,4.28,30762.36,1082455.018,"74367 Howard Cliff
Antoniotown, CO 92048"
76547.96,6.50,6.97,3.08,40564.64,1554634.995,"9453 Kirk Summit Apt. 368
North Lukechester, PA 24710"
57101.72,5.49,7.65,6.09,41104.47,1011365.365,"7958 Mills Lock Apt. 983
Brandonville, DE 25191-2184"
76192.66,7.30,7.34,6.33,21245.84,1432756.517,"22588 Brian Forge Suite 588
South Michelleside, NE 62469-4467"
79585.55,5.78,8.43,4.32,31773.34,1612717.553,"53578 Rachel Estate Suite 891
Daviesstad, MH 60772"
70759.86,6.37,5.49,4.20,25981.83,973299.8618,"1981 Green Fall Suite 828
West Kimberlyburgh, RI 99528"
76907.24,5.21,6.46,4.21,21658.41,679228.9927,"433 Patterson Parkways
East Ryan, RI 32244-3823"
64744.94,5.90,8.47,6.03,28880.02,1270999.939,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
51976.02,5.35,7.38,4.42,36360.17,910211.0189,"258 Joshua Village Apt. 843
Jamesborough, HI 72801-0033"
61252.64,5.19,7.19,4.43,40890.27,1026271.796,"3505 Smith Spring
Lake Ashleyville, WY 32703-3550"
58841.14,7.75,6.92,4.05,39555.07,1496729.536,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
79112.64,6.36,7.85,5.27,33771.74,1490539.058,"8923 Theresa Corner
New Annefort, KS 04537"
76056.29,6.48,8.25,5.40,28470.70,1491838.494,"648 Mark Green
New Aaronberg, MD 57319-9128"
52399.65,6.80,8.97,3.11,18092.13,996771.2482,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
77551.63,5.54,4.68,2.03,35834.49,1064854.309,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155"
64160.82,5.68,6.53,4.05,32339.01,985749.7874,"6049 Jacqueline Centers
Elizabethberg, WA 74545"
71167.03,7.33,9.44,4.35,35174.87,1952622.402,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
84963.66,7.07,6.21,3.02,40447.01,1754969.162,"758 Chen Ramp
North Angela, IL 06000"
59712.82,5.74,6.98,3.23,42601.84,1122240.364,"USNS Webb
FPO AP 49097"
77733.73,5.62,5.97,3.23,32074.58,1236931.728,"672 Larson Ramp
Robertside, NC 16903"
85707.08,4.37,6.35,4.47,10424.42,966084.4204,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
70280.36,4.73,5.01,4.40,39662.74,852268.6717,"Unit 0180 Box 6419
DPO AP 42418-5393"
69330.74,7.32,6.25,2.00,30097.84,1280669.873,"3556 John Mountains Suite 339
West Michael, KS 02710"
72988.71,5.96,5.75,3.36,50566.64,1190213.513,"6925 Sherry Run
Mcdonaldville, VT 76937"
65697.82,5.73,7.28,4.20,28742.13,1123851.141,"5916 Wendy Lake Apt. 451
Lake Julieborough, FL 94486"
76245.22,7.96,7.83,3.12,32016.23,1689120.427,"7683 Susan Circles
Jimenezview, ID 13223-8250"
53546.87,7.17,8.34,3.49,45504.20,1573347.788,"7336 Joyce Street
Ryanberg, OH 51245"
73643.06,6.77,8.34,3.34,43152.14,1696977.663,"127 Sharp Well
North Bernardbury, IA 84600"
84774.45,7.02,5.45,2.27,32383.56,1414286.724,"Unit 1747 Box 4835
DPO AE 80269"
58140.94,5.06,6.65,2.27,49337.53,755292.1144,"420 Miller Green Apt. 769
Amyview, NH 15629-9831"
61881.16,6.29,6.05,2.31,21397.45,714706.4289,"499 Mcintosh Parks
Alexandraport, MN 57727"
75312.26,5.36,6.67,4.09,9487.92,944001.5583,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
81328.81,6.48,6.91,3.01,31231.54,1523136.485,"38412 George Forge Apt. 680
West Erika, MO 03932-3322"
77931.48,6.50,6.65,3.33,23182.60,1422916.811,"8073 Miles Shores Apt. 760
Garciamouth, AK 75136"
84602.60,7.10,7.01,6.11,39683.44,1945618.658,"1391 Kimberly Port
Smithhaven, WA 19630"
72445.03,5.49,6.51,2.48,69553.99,1726719.067,"2763 Victoria Pine Apt. 066
West Stephanie, OH 49110-6029"
57497.13,6.67,7.52,5.17,43204.16,1051123.833,"06882 Snyder Lake Suite 677
East Tracy, VT 49709-4496"
87266.34,8.25,7.23,5.00,45161.19,2249122.541,"03567 Scott Fork
West Lisahaven, ND 55466-3035"
62431.94,6.80,8.60,4.48,44115.98,1523915.145,"9249 Robert Cliffs
New Susan, AR 48038"
72107.43,4.54,6.98,3.00,29981.35,1039517.534,"Unit 5105 Box 8178
DPO AP 03939"
55577.07,6.53,7.16,3.47,19560.01,818057.8953,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
62327.89,5.23,7.29,4.43,43364.43,1115466.585,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
73931.14,5.66,6.98,2.46,29568.96,1258178.804,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261"
63429.27,6.36,8.44,3.31,37999.00,1435423.708,"Unit 1395 Box 3341
DPO AE 13371-5663"
73423.90,5.98,5.81,3.49,34711.78,1153470.44,"0831 Kathleen Mill
North Connieside, TN 84541-4719"
75175.87,8.56,5.20,2.07,22367.48,1425603.495,"9491 Parrish Springs Suite 070
Staceybury, OK 75939"
56636.25,6.26,7.86,4.50,28139.37,1048350.692,"631 Jessica Throughway Suite 879
Elizabethfort, OR 35556-5686"
67665.94,6.47,6.33,3.41,24758.49,1214482.379,"3632 Lacey Course Suite 840
Kelseyview, WY 57348-0308"
65986.82,4.53,6.86,2.15,24056.60,821859.0657,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
54273.91,5.55,6.80,4.44,24233.06,753652.2718,"59380 Jordan Forge Suite 680
South Angela, OH 93823-2369"
75547.84,3.99,7.33,6.12,40043.10,1220001.334,"914 Harry Bypass
Mccannborough, FL 87366"
70151.09,6.72,7.71,5.41,15255.24,1075675.108,"USNV Williams
FPO AA 55365-5477"
74449.12,6.22,7.39,3.10,24837.59,1396082.352,"408 Davis Lakes
Arianaton, TN 06641"
66919.64,7.83,7.32,6.03,18867.78,1137801.933,"91853 Ford Drive
Princechester, PW 94622-8419"
68473.86,5.75,6.23,2.19,43146.98,1159953.593,"196 Brian Village Suite 689
Christensenland, NV 93801-8912"
76113.22,6.38,7.74,5.07,26481.51,1487849.876,"8231 Douglas Pines
Michaelbury, IN 40415"
61212.20,6.41,5.54,3.50,32045.56,1103072.439,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
59768.81,5.81,7.43,3.48,26202.63,897291.1153,"637 Jesse Mountain
South Amanda, ME 03675-4416"
78847.54,5.57,7.03,3.26,20653.90,1214320.574,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
75735.34,5.76,8.07,5.28,37268.27,1364363.375,"7874 Reynolds Road
Rileystad, WY 26189"
77847.35,5.24,7.28,3.21,30231.81,1249092.928,"USNS Beard
FPO AP 37680-7514"
56231.16,5.46,5.01,2.47,52657.03,946479.2349,"427 Melendez Court Suite 745
South Misty, PW 59633-0548"
89163.50,4.69,6.01,2.27,44016.15,1659805.184,"24016 Smith Crossroad
West Sherryburgh, NV 03282"
62377.06,6.29,7.22,4.46,39075.96,1285399.565,"7508 Alyssa Mission
Mccartytown, AL 15250-4289"
68864.28,6.00,4.97,4.17,29802.32,898281.9025,"9596 Martinez Parks Apt. 781
North Larryborough, AR 08957"
82440.90,6.29,7.04,5.04,27545.53,1483848.169,"55087 Debbie Place Suite 789
Sarahburgh, WY 35157-7341"
60948.88,7.16,6.22,2.36,39754.39,1353488.416,"366 Nancy Lock Suite 459
Grantland, FM 70532"
69729.61,6.17,7.24,5.11,31719.74,1268703.811,"029 Smith Plains
Lindseyville, NV 06256-8392"
75491.80,6.30,7.33,6.14,26013.68,1448573.845,"USS Walker
FPO AP 95931-9404"
80648.07,6.36,5.88,3.49,35091.96,1343605.8,"998 Munoz Terrace Suite 265
Jacobstad, ND 61608"
84036.60,7.73,5.74,4.21,32766.60,1511537.745,"PSC 5629, Box 1683
APO AA 30380-2875"
76590.38,5.94,7.69,3.31,40643.08,1662038.759,"55849 Jenkins Walks Apt. 940
Benderview, KS 44342"
63534.46,6.47,8.02,3.23,38128.98,1166673.195,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
67270.00,6.33,7.47,6.39,41780.47,1375633.373,"31512 Karina Street
Lake Aaron, UT 10919"
50887.44,4.46,7.06,4.16,47731.01,839638.461,"93436 Robin Greens
Combsside, KY 24257-6372"
80597.11,6.44,7.66,3.10,34487.57,1638265.395,"2608 Penny Stream Suite 360
New Brettport, WI 37004-4215"
66041.12,6.49,8.22,5.15,40163.97,1385400.456,"1993 Gibson Freeway
Lake Michael, WI 24423"
81316.38,4.13,7.20,3.36,35589.59,1153233.241,"54406 Matthew Ramp
Travisshire, MI 61690-5478"
67877.03,5.32,7.96,5.28,43300.95,1370178.474,"8077 David Isle Suite 263
Rodneyborough, NJ 18874-5386"
69306.96,5.56,6.94,2.02,36851.38,1181877.183,"9573 Tina Rest Apt. 034
Simstown, AR 51547"
61200.73,5.30,6.23,4.23,42789.69,894251.0686,"45153 Salas Hollow Apt. 148
West Erica, SD 93725"
70619.17,5.89,7.94,5.15,37865.65,1421135.815,"15057 Larsen Locks
Mcmahonview, SC 51585-5774"
69910.85,5.90,5.63,4.04,38440.74,1028964.474,"08194 Shelby Overpass
Gravesfurt, VT 41650-3581"
64889.22,3.73,7.66,3.20,25904.98,923508.1257,"9324 Miller Throughway Apt. 765
Millsside, PA 86470-2619"
69900.13,6.33,8.37,6.34,32679.19,1599634.465,"00985 Michael Fields Suite 034
Wandahaven, CO 62328"
79045.04,5.54,8.20,5.26,24721.96,1369186.07,"96627 Trujillo Via Apt. 159
Connorville, DC 88114-9490"
76460.22,7.03,6.63,4.16,46851.04,1748782.809,"0091 Park Junction
Port Leslie, AZ 49290"
58307.73,6.38,8.31,4.07,25509.07,1150877.735,"478 Charles Trail
West Christopher, NH 85839"
56679.02,5.10,8.97,5.49,40785.03,1110598.755,"361 Stephen Burgs
North Michaelview, AL 42767"
58823.05,5.71,7.17,4.21,38682.57,1159207.085,"278 Mccormick Brooks
New Margaretland, NC 90315-1115"
80836.34,5.77,7.42,3.02,49864.47,1811377.221,"81773 Hunter Ridges Suite 347
New Annstad, AK 53180-3670"
67710.11,5.85,8.48,4.18,25222.46,1267443.398,"566 Eric Ford
Jasonmouth, CO 83797-1879"
70027.65,7.34,5.36,3.22,40512.82,1352547.693,"69659 Owens Path Apt. 651
North Michael, FM 93545"
36100.44,5.78,5.50,2.29,44901.86,599504.0193,"842 Duane Brook Apt. 380
Monicaview, AR 01639-3032"
67217.49,4.62,6.26,4.19,23999.76,717213.2688,"0302 Laurie Curve
Johnnyfurt, SC 53321-7866"
63657.28,6.42,5.81,3.43,36391.93,1008712.575,"0022 Young Rest
Lake Kevin, CA 25438-1821"
71468.27,5.48,5.49,3.25,36377.84,1071596.112,"7235 Tammy Islands
Dawnfort, NM 54549"
62989.51,6.55,6.60,4.46,36913.35,1397341.856,"668 Holloway Garden Apt. 481
Richardberg, UT 70614-3350"
69327.26,6.16,7.11,6.45,31054.78,1313304.588,"778 Gomez Centers
South Meagan, DE 82655-5020"
94902.24,6.37,8.42,3.01,41662.08,2106510.863,"2055 Rodriguez Light Suite 472
South Davidview, TX 70637"
79579.20,4.83,7.11,3.44,31756.41,1306458.906,"Unit 4693 Box 5974
DPO AP 07885-8587"
73756.12,5.25,6.40,3.29,59485.07,1354928.95,"PSC 3969, Box 0709
APO AE 18919-6165"
65873.94,7.31,8.56,4.49,39785.63,1582765.592,"25551 Barrera Roads
New Teresa, MI 82737-9223"
52934.44,6.03,6.46,3.44,46520.69,847155.0413,"12129 Felicia Ville Apt. 850
West Jessica, MS 20172"
82830.59,5.93,7.12,4.13,32026.91,1342245.969,"363 Frank Stream Apt. 529
East Lucasmouth, KS 62133-6540"
73930.84,5.28,7.68,4.16,42702.40,1363086.905,"6182 Hannah Locks Apt. 664
Emilyside, PA 31748"
58557.13,5.30,7.04,6.40,54167.34,1275318.562,"8947 Allen Stravenue Suite 234
East Alexandraburgh, NM 55053-2423"
51718.35,7.51,7.11,3.11,49639.17,1285923.734,"855 Carol Burgs
Frazierchester, MS 46812-0037"
69807.72,7.42,7.26,3.38,51453.27,1789607.526,"595 Daniel Manors
Jamesstad, CO 07651"
79627.63,4.69,6.29,2.15,31638.85,1196064.33,"73634 Mcintyre Pass
Tammyside, AL 76708-8615"
97112.36,5.91,6.13,3.10,51470.07,1917583.999,"35841 Christine Shore
Wallmouth, NC 98956-5357"
74354.23,6.85,6.15,4.39,30091.12,1370274.387,"59942 David Brook Suite 114
East John, DC 09236-7627"
72481.03,5.98,8.46,3.07,45160.10,1677204.246,"817 Barbara Ville Apt. 469
Port Mary, CT 03068"
73093.49,5.70,5.78,2.37,41796.13,1439714.281,"514 Martin Ford
Smithmouth, OR 69870"
51992.74,7.19,7.14,3.32,21759.51,1012262.712,"073 Martinez Neck Suite 992
North Sara, MA 27515"
66484.05,4.83,9.07,3.37,51712.14,1511743.129,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
81182.15,5.25,7.19,4.42,34141.19,1131154.518,"9758 James Stream
Port Bryanview, ID 99846-0784"
79103.94,3.79,7.42,4.47,25767.82,764860.4627,"247 Betty Mall Suite 117
North Samantha, DE 69390"
75070.26,6.68,6.26,2.29,44682.76,1681316.362,"138 Coleman Parks
West Travis, PW 22854"
44688.56,5.48,6.49,3.17,25120.99,291724.2456,"5460 Shawna Throughway
Lake Jermaine, MS 94725"
73726.18,3.99,7.11,3.13,28666.77,1013252.209,"9222 Gross Cove
Lake Davidshire, CT 71099"
64038.99,4.03,7.53,4.28,54130.98,1194709.628,"32536 Brown Square Apt. 331
Thomastown, AK 08587-4493"
69896.52,5.98,7.99,4.25,38180.82,1463003.056,"99806 Darren Mount Suite 505
Dawnborough, NH 07786-7190"
73723.46,6.53,9.15,6.50,24723.28,1453327.916,"Unit 5439 Box 2269
DPO AE 18066-3647"
79996.61,6.11,6.74,3.20,28067.63,1291506.386,"988 Moore Underpass Suite 690
New Elizabethburgh, AZ 76937-4021"
61538.91,7.23,7.38,6.29,51154.13,1625508.013,"4078 Christine Passage Apt. 095
South Ethanland, WA 16373"
47065.05,5.77,7.27,5.49,24125.88,566896.2123,"006 Miller Orchard Suite 211
Port Louis, WY 09440"
82381.55,4.70,8.05,4.14,36655.13,1468513.244,"06207 Dean Parkways Suite 455
Lake Haileyfort, MI 73004"
80857.44,4.80,8.84,3.12,44385.31,1573105.981,"7652 Nicole Extension Suite 206
Lake Angela, KY 89831-0175"
60893.76,4.13,7.52,5.18,49076.76,968360.5234,"2220 Sullivan Shoal Apt. 664
New Gabriel, UT 12666-0446"
66356.06,7.48,6.73,3.19,38022.84,1309985.887,"8220 Cindy Land
Brownland, MA 40384"
78438.37,7.48,4.99,4.26,35220.38,1361219.3,"653 Amy Ports Suite 817
Lake Calebstad, TX 33969-7942"
61215.58,7.49,8.79,6.14,36495.17,1465120.47,"4542 Sanchez Stream
New Steven, IN 42368-9011"
64907.98,6.77,7.81,5.40,46677.27,1571464.965,"4037 Wolfe Mount
Alexanderburgh, TN 66040-2962"
80008.67,4.85,8.67,5.41,45889.89,1629098.182,"40592 Joanne Meadow
Lake Ericshire, MS 82383-5094"
71356.30,5.16,7.18,5.18,36998.48,1182335.68,"20215 Chase Groves
New Frank, IA 76417-4251"
72432.70,5.88,5.76,3.20,35039.47,1010813.709,"553 Debra Corner Apt. 716
North Douglasland, OR 61608-7223"
67284.47,5.44,6.45,3.30,24942.89,924728.5374,"62937 Katherine Roads Suite 190
New Richardmouth, ID 32823"
62653.09,6.54,7.88,3.28,41467.87,1382110.278,"882 Carrie Drives Suite 866
Heidihaven, VT 22098"
63968.61,6.43,8.60,3.32,27404.50,1366727.663,"9111 Amy Landing
Port Andrewbury, PA 60420"
74233.95,6.50,6.62,4.02,32875.77,1297849.764,"495 Weaver Skyway
Jenniferport, OR 77808-5741"
59729.25,7.56,7.27,6.47,31202.19,1196687.687,"43128 Kevin Lane Suite 880
Lake Brookeborough, MI 16269-0938"
81132.00,5.65,6.90,4.12,32311.85,1281113.315,"57811 Crystal Road Apt. 465
New Courtney, MS 95601"
68500.82,5.84,7.03,5.36,51746.73,1530729.578,"03124 Jessica Prairie
Lake Edward, DC 65069-7385"
55050.31,7.21,7.15,6.20,29423.83,1208664.863,"06369 Amanda Way
Lake Thomaschester, MP 71633-2350"
76840.46,5.53,7.45,5.20,29860.08,1417275.667,"71104 Cross Path
Sandramouth, NY 69229"
63428.92,5.33,7.31,6.13,42996.61,1195601.962,"605 Collins Islands
North Elizabeth, TN 76959"
90592.47,7.70,9.71,5.19,37223.88,2469065.594,"USNS Vargas
FPO AE 56319-6904"
56685.01,6.96,7.50,3.38,43322.17,1223100.542,"8584 Darrell Groves
Bennettberg, SD 72404-6826"
69230.75,6.47,5.04,2.27,43072.20,1220276.551,"7200 Tammy Place Apt. 727
Morenoland, DE 51392"
68916.65,7.00,6.29,3.09,42744.83,1311765.141,"93435 Grace Oval
Pamelaland, NE 21006-4512"
60509.04,7.13,8.53,6.29,28410.30,1198313.598,"PSC 4610, Box 2354
APO AP 02895-8370"
85719.32,4.54,6.03,3.19,32058.36,1187609.122,"812 Munoz Fords Apt. 233
New Kelly, IA 54531"
62134.02,7.45,6.81,2.20,32157.13,1399662.584,"7892 Ross Garden
South Keith, NC 32349"
73435.18,6.37,8.87,4.23,36239.56,1597776.771,"606 Mejia Land Apt. 238
Brittanyside, NY 78170-7389"
55612.76,7.69,7.19,4.22,42258.54,1355022.283,"31143 Wendy Overpass Suite 905
Robinsonmouth, NY 94261-0324"
70879.91,6.74,7.63,5.47,22431.61,1137059.188,"2430 Samuel Stravenue
Port Williamtown, NM 37798-8316"
67461.45,4.89,8.00,3.04,34573.11,1053815.097,"09328 Jacqueline Roads
Andersonport, VT 62322"
